ShipmentMonth,ConsigneeStateRegion,ConsigneeCountry,ShipmentOrigin,Province,CountryOfSale,TransportMethod,IsContainerized,ValueOfGoodsUSD,HSCode,TradeType
2015-01-01,Beijing Shi,China,Russia,Beijing Municipality,Russia,Railway Transportation,No,18084.0,440320,Ordinary Trade
2015-01-01,Shanghai,China,Japan,Shanghai Municipality,Japan,River-Sea Transportation,Yes,740.0,441900,Ordinary Trade
2015-01-01,Liaoning,China,Mongolia,Liaoning Province,Mongolia,Railway Transportation,Yes,14000.0,441900,Processing and Assembling Trade with Customer-Supplied Materials
2015-01-01,Shanghai,China,Italy,Shanghai Municipality,Italy,Air Transport,Yes,20530.0,441879,Ordinary Trade
2015-01-01,广东省,China,Thailand,Guangdong Province,HongKong,Motor Vehicle Transportation,Yes,523.0,940161,Ordinary Trade
2015-01-01,Guangdong,China,France,Guangdong Province,Belgium,River-Sea Transportation,Yes,720.0,940161,Ordinary Trade
2015-01-01,Tianjin Shi,China,United States,Tianjin Municipality,United States,River-Sea Transportation,Yes,15661.0,940161,Ordinary Trade
2015-01-01,Guangdong,China,Japan,Guangdong Province,Japan,River-Sea Transportation,Yes,5037.0,940360,Ordinary Trade
2015-01-01,Guangdong,China,Sri Lanka,Guangdong Province,Sri Lanka,River-Sea Transportation,Yes,800.0,940360,Ordinary Trade
2015-01-01,Zhejiang Sheng,China,Vietnam,Zhejiang Province,United States,River-Sea Transportation,Yes,5746.0,940360,Ordinary Trade
2015-01-01,Shanghai Shi,China,Austria,Shanghai Municipality,Germany,River-Sea Transportation,Yes,3001.0,940360,Ordinary Trade
2015-01-01,Shanghai Shi,China,Vietnam,Shanghai Municipality,United States,River-Sea Transportation,Yes,57047.0,940360,Ordinary Trade
2015-01-01,Beijing,China,Italy,Beijing Municipality,Italy,Air Transport,Yes,13631.0,940360,Ordinary Trade
2015-01-01,Beijing,China,Portugal,Beijing Municipality,Netherlands,River-Sea Transportation,Yes,27679.0,940360,Ordinary Trade
2015-01-01,Zhejiang Sheng,China,Poland,Zhejiang Province,Singapore,River-Sea Transportation,Yes,2017.0,940360,Ordinary Trade
2015-01-01,Fujian Sheng,China,Indonesia,Fujian Province,Indonesia,River-Sea Transportation,Yes,602.0,940360,Ordinary Trade
2015-01-01,Jiangsu,China,Indonesia,Jiangsu Province,Indonesia,River-Sea Transportation,Yes,17286.0,940360,Ordinary Trade
2015-01-01,Sichuan Sheng,China,Vietnam,Sichuan Province,United States,River-Sea Transportation,Yes,567.0,940390,Ordinary Trade
2015-01-01,Guangdong Sheng,China,Taiwan,Guangdong Province,Taiwan,River-Sea Transportation,Yes,2201.0,940390,Ordinary Trade
2015-01-01,Fujian,China,Germany,Fujian Province,HongKong,Motor Vehicle Transportation,Yes,980.0,940390,Inbound/Outbound Goods in Bonded Warehouses
2015-01-01,Shanghai,China,Italy,Shanghai Municipality,Italy,River-Sea Transportation,Yes,471.0,940390,Ordinary Trade
2015-01-01,Shanghai,China,Poland,Shanghai Municipality,Poland,River-Sea Transportation,Yes,814590.0,940390,Inbound/Outbound Goods in Bonded Warehouses
2015-01-01,Shanghai Shi,China,Slovakia (Slovak Republic),Shanghai Municipality,Poland,River-Sea Transportation,Yes,23169.0,940390,Inbound/Outbound Goods in Bonded Warehouses
2015-01-01,Guangdong,China,Malaysia,Guangdong Province,Malaysia,River-Sea Transportation,Yes,5502.0,940390,Ordinary Trade
2015-01-01,Guangdong,China,Vietnam,Guangdong Province,Vietnam,River-Sea Transportation,Yes,27424.0,940390,Processing Trade with Imported Materials
2015-01-01,Zhejiang,China,China,Zhejiang Province,United States,River-Sea Transportation,Yes,38525.0,940390,Ordinary Trade
2015-01-01,Jiangsu,China,United States,Jiangsu Province,United States,Air Transport,Yes,90400.0,940600,Others
2015-01-01,Hubei,China,Italy,Hubei Province,Italy,Air Transport,Yes,6617.0,940340,Ordinary Trade
2015-01-01,Shanghai Shi,China,Germany,Shanghai Municipality,Germany,River-Sea Transportation,Yes,577061.0,940340,Ordinary Trade
2015-01-01,Guangdong Sheng,China,China,Guangdong Province,HongKong,Motor Vehicle Transportation,Yes,46.0,940190,Processing Trade with Imported Materials
2015-01-01,,China,Mexico,Hunan Province,United States,Air Transport,Yes,320.0,940190,Ordinary Trade
2015-01-01,Hubei Sheng,China,Mexico,Hubei Province,Mexico,Air Transport,Yes,17426.0,940190,Ordinary Trade
2015-01-01,Hubei,China,Poland,Hubei Province,Poland,Air Transport,Yes,1998.0,940190,Ordinary Trade
2015-01-01,Fujian,China,Germany,Fujian Province,United Kingdom,Air Transport,Yes,76.0,940190,Inbound/Outbound Goods in Bonded Warehouses
2015-01-01,Fujian,China,United Kingdom,Fujian Province,HongKong,Motor Vehicle Transportation,Yes,8644.0,940190,Inbound/Outbound Goods in Bonded Warehouses
2015-01-01,Sichuan,China,United States,Sichuan Province,HongKong,Air Transport,Yes,17013.0,940190,Ordinary Trade
2015-01-01,Shanghai,China,United States,Shanghai Municipality,United States,River-Sea Transportation,Yes,217257.0,940190,Storage of Transit Goods in Bonded Warehouses
2015-01-01,Zhejiang,China,Japan,Zhejiang Province,Japan,River-Sea Transportation,Yes,11807.0,940190,Processing and Assembling Trade with Customer-Supplied Materials
2015-01-01,Guangdong,China,United Kingdom,Guangdong Province,HongKong,Motor Vehicle Transportation,Yes,7039.0,940190,Storage of Transit Goods in Bonded Warehouses
2015-01-01,Guangdong Sheng,China,Lao PDR,Guangdong Province,HongKong,River-Sea Transportation,Yes,32816.0,940190,Ordinary Trade
2015-01-01,Liaoning Sheng,China,United States,Liaoning Province,United States,River-Sea Transportation,Yes,258794.0,940190,Ordinary Trade
2015-01-01,Jilin,China,Israel,Jilin Province,Israel,River-Sea Transportation,Yes,68463.0,940190,Ordinary Trade
2015-01-01,Beijing,China,Slovakia (Slovak Republic),Beijing Municipality,Germany,River-Sea Transportation,Yes,21894.0,940190,Ordinary Trade
2015-01-01,Guangdong Sheng,China,Indonesia,Guangdong Province,Indonesia,River-Sea Transportation,Yes,1253.0,940330,Ordinary Trade
2015-01-01,Beijing,China,Italy,Beijing Municipality,Italy,River-Sea Transportation,Yes,3801.0,940330,Ordinary Trade
2015-01-01,Sichuan,China,Indonesia,Sichuan Province,United States,River-Sea Transportation,Yes,2162.0,940169,Ordinary Trade
2015-01-01,Shanghai Shi,China,France,Shanghai Municipality,Netherlands,River-Sea Transportation,Yes,3055.0,940169,Ordinary Trade
2015-01-01,Shanghai Shi,China,Italy,Shanghai Municipality,Italy,River-Sea Transportation,Yes,9867.0,940169,Inbound/Outbound Goods in Bonded Warehouses
2015-01-01,Yunnan Sheng,China,Lao PDR,Yunnan Province,Lao PDR,Motor Vehicle Transportation,Yes,17188.0,940350,Petty Frontier Trade
2015-01-01,Jiangsu,China,Vietnam,Jiangsu Province,Vietnam,River-Sea Transportation,Yes,690.0,940350,Ordinary Trade
2015-01-01,Shanghai Shi,China,France,Shanghai Municipality,France,River-Sea Transportation,Yes,14429.0,940350,Ordinary Trade
2015-01-01,Shanghai Shi,China,Italy,Shanghai Municipality,Italy,River-Sea Transportation,Yes,11698.0,940350,Inbound/Outbound Goods in Bonded Warehouses
2015-01-01,Guangdong,China,Indonesia,Guangdong Province,HongKong,River-Sea Transportation,Yes,8477.0,940350,Ordinary Trade
2015-01-01,Beijing,China,Italy,Beijing Municipality,France,River-Sea Transportation,Yes,425.0,940350,Ordinary Trade
2015-01-01,Beijing,China,Spain,Beijing Municipality,Spain,River-Sea Transportation,Yes,8347.0,940350,Ordinary Trade
2015-01-01,Beijing,China,United States,Beijing Municipality,United States,River-Sea Transportation,Yes,4387.0,940350,Ordinary Trade
2015-01-01,Beijing,China,Italy,Beijing Municipality,Italy,River-Sea Transportation,Yes,94530.0,940350,Ordinary Trade
2015-01-01,Liaoning,China,Belgium,Liaoning Province,Belgium,River-Sea Transportation,Yes,2965.0,440290,Ordinary Trade
2015-01-01,Shanghai,China,Malaysia,Shanghai Municipality,Malaysia,River-Sea Transportation,Yes,25390.0,440726,Processing Trade with Imported Materials
2015-01-01,Guangdong,China,Romania,Guangdong Province,Romania,River-Sea Transportation,Yes,84997.0,440792,Ordinary Trade
2015-01-01,Fujian,China,Bosnia and Herzegovina,Fujian Province,Croatia Rep,River-Sea Transportation,Yes,76780.0,440792,Ordinary Trade
2015-01-01,Zhejiang,China,Germany,Zhejiang Province,Netherlands,River-Sea Transportation,Yes,86190.0,440792,Ordinary Trade
2015-01-01,,China,France,Shanghai Municipality,Belgium,River-Sea Transportation,Yes,72663.0,440792,Ordinary Trade
2015-01-01,Guangdong,China,United States,Guangdong Province,United States,River-Sea Transportation,Yes,128176.0,440793,Ordinary Trade
2015-01-01,Beijing,China,Canada,Beijing Municipality,Canada,River-Sea Transportation,Yes,2482.0,440793,Ordinary Trade
2015-01-01,Guangdong,China,United States,Guangdong Province,United States,River-Sea Transportation,Yes,20511.0,440795,Ordinary Trade
2015-01-01,Zhejiang Sheng,China,United States,Zhejiang Province,Canada,River-Sea Transportation,Yes,30739.0,440795,Ordinary Trade
2015-01-01,Heilongjiang,China,Russia,Heilongjiang Province,Russia,Railway Transportation,Yes,171108.0,440795,Petty Frontier Trade
2015-01-01,Shanghai Shi,China,Estonia,Shanghai Municipality,Finland,River-Sea Transportation,Yes,154526.0,441239,Processing Trade with Imported Materials
2015-01-01,Zhejiang,China,Japan,Zhejiang Province,Japan,River-Sea Transportation,Yes,760.0,441510,Ordinary Trade
2015-01-01,Shanghai,China,China,Shanghai Municipality,Netherlands,Air Transport,Yes,1569.0,442110,Storage of Transit Goods in Bonded Warehouses
2015-01-01,Shanghai,China,Germany,Shanghai Municipality,Germany,Air Transport,Yes,542.0,441019,Ordinary Trade
2015-01-01,Shandong,China,Canada,Shandong Province,Canada,River-Sea Transportation,Yes,32070.0,440791,Processing Trade with Imported Materials
2015-01-01,Zhejiang Sheng,China,United States,Zhejiang Province,United States,River-Sea Transportation,Yes,20947.0,440791,Ordinary Trade
2015-01-01,Shanghai Shi,China,United States,Shanghai Municipality,United States,River-Sea Transportation,Yes,22049.0,440791,Ordinary Trade
2015-01-01,Heilongjiang,China,Russia,Heilongjiang Province,Russia,Motor Vehicle Transportation,Yes,48365.0,440791,Petty Frontier Trade
2015-01-01,Fujian,China,United States,Fujian Province,United States,River-Sea Transportation,Yes,456728.0,440791,Ordinary Trade
2015-01-01,Liaoning,China,Croatia Rep,Liaoning Province,Croatia Rep,River-Sea Transportation,Yes,31404.0,440791,Ordinary Trade
2015-01-01,Jiangsu,China,France,Jiangsu Province,France,River-Sea Transportation,Yes,33408.0,441011,Processing Trade with Imported Materials
2015-01-01,Beijing Shi,China,New Zealand,Beijing Municipality,New Zealand,River-Sea Transportation,Yes,364553.0,440310,Ordinary Trade
2015-01-01,Fujian Sheng,China,Ukraine,Fujian Province,Ukraine,River-Sea Transportation,Yes,72967.0,440391,Ordinary Trade
2015-01-01,,China,United States,Zhejiang Province,United States,River-Sea Transportation,Yes,35716.0,440391,Ordinary Trade
2015-01-01,Heilongjiang,China,Russia,Heilongjiang Province,Russia,Railway Transportation,Yes,227175.0,440391,Petty Frontier Trade
2015-01-01,Heilongjiang Sheng,China,France,Heilongjiang Province,France,River-Sea Transportation,Yes,235755.0,440391,Ordinary Trade
2015-01-01,Liaoning,China,United States,Liaoning Province,United States,River-Sea Transportation,Yes,160542.0,440391,Storage of Transit Goods in Bonded Warehouses
2015-01-01,Liaoning Sheng,China,France,Liaoning Province,France,River-Sea Transportation,Yes,184625.0,440391,Ordinary Trade
2015-01-01,Guangdong,China,Denmark,Guangdong Province,Germany,River-Sea Transportation,Yes,23408.0,440392,Ordinary Trade
2015-01-01,Jiangsu,China,Slovakia (Slovak Republic),Jiangsu Province,Netherlands,River-Sea Transportation,Yes,136344.0,440392,Ordinary Trade
2015-01-01,Zhejiang Sheng,China,Indonesia,Zhejiang Province,Indonesia,River-Sea Transportation,Yes,188646.0,440721,Processing and Assembling Trade with Customer-Supplied Materials
2015-01-01,Zhejiang,China,Cameroon,Zhejiang Province,Cameroon,River-Sea Transportation,Yes,13565.0,440727,Ordinary Trade
2015-01-01,Yunnan,China,Myanmar,Yunnan Province,Myanmar,Motor Vehicle Transportation,Yes,2726.0,440799,Petty Frontier Trade
2015-01-01,Guangdong,China,Thailand,Guangdong Province,Thailand,River-Sea Transportation,Yes,1113909.0,440799,Ordinary Trade
2015-01-01,Zhejiang,China,Bolivia,Zhejiang Province,Chile,River-Sea Transportation,Yes,17773.0,440799,Ordinary Trade
2015-01-01,Zhejiang Sheng,China,United States,Zhejiang Province,United States,River-Sea Transportation,Yes,316226.0,440799,Ordinary Trade
2015-01-01,Jiangsu,China,Lao PDR,Jiangsu Province,Thailand,River-Sea Transportation,Yes,97522.0,440799,Ordinary Trade
2015-01-01,Guangdong,China,Gabon,Guangdong Province,Gabon,River-Sea Transportation,Yes,158270.0,440799,Ordinary Trade
2015-01-01,Shanghai,China,Lao PDR,Shanghai Municipality,Thailand,River-Sea Transportation,Yes,107890.0,440799,Ordinary Trade
2015-01-01,Shanghai Shi,China,Cameroon,Shanghai Municipality,Cameroon,River-Sea Transportation,Yes,190297.0,440799,Ordinary Trade
2015-01-01,Zhejiang,China,Myanmar,Zhejiang Province,Myanmar,River-Sea Transportation,Yes,111822.0,440799,Ordinary Trade
2015-01-01,Heilongjiang,China,Russia,Heilongjiang Province,Russia,Motor Vehicle Transportation,Yes,10678.0,440799,Ordinary Trade
2015-01-01,Heilongjiang Sheng,China,Russia,Heilongjiang Province,Russia,Motor Vehicle Transportation,Yes,29642.0,440799,Petty Frontier Trade
2015-01-01,Tianjin,China,Thailand,Tianjin Municipality,Thailand,River-Sea Transportation,Yes,99661.0,440799,Ordinary Trade
2015-01-01,Guangdong,China,China,Guangdong Province,HongKong,Motor Vehicle Transportation,Yes,17854.0,442190,Processing Trade with Imported Materials
2015-01-01,Shandong,China,Indonesia,Shandong Province,Indonesia,River-Sea Transportation,Yes,145031.0,442190,Ordinary Trade
2015-01-01,Shandong,China,Belgium,Shandong Province,Belgium,River-Sea Transportation,Yes,75.0,442190,Ordinary Trade
2015-01-01,Guangdong,China,China,Guangdong Province,HongKong,Motor Vehicle Transportation,Yes,10.0,442190,Storage of Transit Goods in Bonded Warehouses
2015-01-01,Zhejiang,China,Germany,Zhejiang Province,Germany,Air Transport,Yes,185.0,442190,Others
2015-01-01,Anhui,China,Japan,Anhui Province,Japan,River-Sea Transportation,Yes,2022.0,442190,Ordinary Trade
2015-01-01,Shanghai,China,Italy,Shanghai Municipality,Switzerland,Air Transport,Yes,2524.0,442190,Ordinary Trade
2015-01-01,Shanghai,China,China,Shanghai Municipality,Singapore,River-Sea Transportation,Yes,800.0,442190,Storage of Transit Goods in Bonded Warehouses
2015-01-01,Shanghai,China,China,Shanghai Municipality,HongKong,Air Transport,Yes,10972.0,442190,Ordinary Trade
2015-01-01,Shanghai,China,Italy,Shanghai Municipality,France,Air Transport,Yes,5169.0,442190,Ordinary Trade
2015-01-01,Shanghai Shi,China,Poland,Shanghai Municipality,HongKong,River-Sea Transportation,Yes,1201.0,442190,Ordinary Trade
2015-01-01,,China,China,Guangdong Province,HongKong,River-Sea Transportation,Yes,2220.0,441520,Processing and Assembling Trade with Customer-Supplied Materials
2015-01-01,Guangdong Sheng,China,Lithuania,Guangdong Province,Lithuania,River-Sea Transportation,Yes,39276.0,440710,Ordinary Trade
2015-01-01,Guangdong Sheng,China,Spain,Guangdong Province,Spain,River-Sea Transportation,Yes,28438.0,440710,Ordinary Trade
2015-01-01,Guangdong,China,Finland,Guangdong Province,Finland,River-Sea Transportation,Yes,26672.0,440710,Ordinary Trade
2015-01-01,Shandong Sheng,China,Austria,Shandong Province,Slovenia,River-Sea Transportation,Yes,87846.0,440710,Ordinary Trade
2015-01-01,Zhejiang,China,"Korea, Rep.",Zhejiang Province,"Korea, Rep.",River-Sea Transportation,Yes,62250.0,440710,Ordinary Trade
2015-01-01,Fujian,China,Canada,Fujian Province,Canada,River-Sea Transportation,Yes,1879880.0,440710,Ordinary Trade
2015-01-01,Fujian,China,Canada,Fujian Province,Canada,River-Sea Transportation,Yes,88520.0,440710,Ordinary Trade
2015-01-01,Guangdong,China,Finland,Guangdong Province,Finland,River-Sea Transportation,Yes,70366.0,440710,Ordinary Trade
2015-01-01,Guangdong,China,Sweden,Guangdong Province,Germany,River-Sea Transportation,Yes,717158.0,440710,Processing Trade with Imported Materials
2015-01-01,Guangdong Sheng,China,Chile,Guangdong Province,Chile,River-Sea Transportation,Yes,66512.0,440710,Processing Trade with Imported Materials
2015-01-01,Jiangsu Sheng,China,Canada,Jiangsu Province,Canada,River-Sea Transportation,Yes,90342.0,440710,Ordinary Trade
2015-01-01,Liaoning Sheng,China,Estonia,Liaoning Province,Estonia,River-Sea Transportation,Yes,58121.0,440710,Processing and Assembling Trade with Customer-Supplied Materials
2015-01-01,Heilongjiang,China,Russia,Heilongjiang Province,Russia,Railway Transportation,Yes,49694.0,440710,Petty Frontier Trade
2015-01-01,Fujian,China,Canada,Fujian Province,Canada,River-Sea Transportation,Yes,146776.0,440710,Ordinary Trade
2015-01-01,Fujian Province,China,Finland,Fujian Province,Finland,River-Sea Transportation,Yes,22041.0,440710,Processing and Assembling Trade with Customer-Supplied Materials
2015-01-01,Fujian,China,Canada,Fujian Province,Canada,River-Sea Transportation,Yes,496809.0,440710,Ordinary Trade
2015-01-01,Neimenggu Zizhiqu,China,Russia,Inner Mongolia Autonomous Region,Russia,Railway Transportation,Yes,600494.0,440710,Petty Frontier Trade
2015-01-01,Nei Mongol,China,Russia,Inner Mongolia Autonomous Region,Russia,Railway Transportation,Yes,360621.0,440710,Petty Frontier Trade
2015-01-01,Shanghai,China,United States,Shanghai Municipality,United States,River-Sea Transportation,Yes,5510.0,440710,Ordinary Trade
2015-01-01,Shanghai Shi,China,Australia,Shanghai Municipality,Australia,River-Sea Transportation,Yes,114619.0,440710,Ordinary Trade
2015-01-01,Tianjin,China,Canada,Tianjin Municipality,Canada,River-Sea Transportation,Yes,1294224.0,440710,Ordinary Trade
2015-01-01,Guangdong,China,United States,Guangdong Province,United States,River-Sea Transportation,Yes,105079.0,440890,Ordinary Trade
2015-01-01,Guangdong,China,Argentina,Guangdong Province,Argentina,River-Sea Transportation,Yes,23634.0,441112,Processing Trade with Imported Materials
2015-01-01,Shanghai,China,Switzerland,Shanghai Municipality,Switzerland,Air Transport,Yes,196.0,441112,Ordinary Trade
2015-01-01,Yunnan,China,Myanmar,Yunnan Province,Myanmar,Motor Vehicle Transportation,No,28084.0,440399,Petty Frontier Trade
2015-01-01,Guangdong,China,Cote D Ivoire,Guangdong Province,Senegal,River-Sea Transportation,No,23871.0,440399,Ordinary Trade
